,,,,RMND5A,,,,,,,,,,,,,
,,,,PLEKHB2,,,,,,,,,,,,,
,,,,PCIF1,,,,,,,,,,,,,
,,,,PLEKHG2,,,,,,,,,,,,,
,,,,TMA7,,,,,,,,,,,,,
,,,,HSPE1,,,,,,,,,,,,,
,,,,BAK1,,,,,,,,,,,,,
,,,,TMEM134,,,,,,,,,,,,,
,,,,POLR2B,,,,,,,,,,,,,
,,,,HNRNPUL1,,,,,,,,,,,,,
,,,,VAMP1,,,,,,,,,,,,,
,,,,AEBP2,,,,,,,,,,,,,
,,,,NUCB1,,,,,,,,,,,,,
,,,,TSPAN17,,,,,,,,,,,,,
,,,,SLC7A5,,,,,,,,,,,,,
,,,,COQ10B,,,,,,,,,,,,,
,,,,UBAP1,,,,,,,,,,,,,
,,,,ERP44,,,,,,,,,,,,,
,,,,ERLEC1,,,,,,,,,,,,,
,,,,OSBPL3,,,,,,,,,,,,,
,,,,SNX17,,,,,,,,,,,,,
,,,,ELOVL5,,,,,,,,,,,,,
,,,,RTFDC1,,,,,,,,,,,,,
,,,,DOCK2,,,,,,,,,,,,,
,,,,PCGF5,,,,,,,,,,,,,
,,,,ILF3,,,,,,,,,,,,,
,,,,DSCR3,,,,,,,,,,,,,
,,,,FAS,,,,,,,,,,,,,
,,,,FAM49B,,,,,,,,,,,,,
,,,,SNX20,,,,,,,,,,,,,
,,,,MRFAP1,,,,,,,,,,,,,
,,,,HGS,,,,,,,,,,,,,
,,,,CMTM7,,,,,,,,,,,,,
,,,,ANXA7,,,,,,,,,,,,,
,,,,RPL35,,,,,,,,,,,,,
,,,,DEGS1,,,,,,,,,,,,,
,,,,AMD1,,,,,,,,,,,,,
,,,,TLN1,,,,,,,,,,,,,
,,,,ARPP19,,,,,,,,,,,,,
,,,,MRFAP1L1,,,,,,,,,,,,,
,,,,PSPC1,,,,,,,,,,,,,
,,,,CDC37,,,,,,,,,,,,,
,,,,PTPN2,,,,,,,,,,,,,
,,,,IL27RA,,,,,,,,,,,,,
,,,,RP4-583P15.14,,,,,,,,,,,,,
,,,,TPI1,,,,,,,,,,,,,
,,,,SBNO1,,,,,,,,,,,,,
,,,,UQCRB,,,,,,,,,,,,,
,,,,MAX,,,,,,,,,,,,,
,,,,AGO3,,,,,,,,,,,,,
,,,,TPP2,,,,,,,,,,,,,
,,,,HLA-DRA,,,,,,,,,,,,,
,,,,MED28,,,,,,,,,,,,,
,,,,KLHDC4,,,,,,,,,,,,,
,,,,TMBIM1,,,,,,,,,,,,,
,,,,TAF13,,,,,,,,,,,,,
,,,,METTL23,,,,,,,,,,,,,
,,,,GPR89A,,,,,,,,,,,,,
,,,,SSR1,,,,,,,,,,,,,
,,,,ZNF451,,,,,,,,,,,,,
,,,,TMCO1,,,,,,,,,,,,,
,,,,CIR1,,,,,,,,,,,,,
,,,,LDHB,,,,,,,,,,,,,
,,,,COPA,,,,,,,,,,,,,
,,,,FLII,,,,,,,,,,,,,
,,,,CNOT1,,,,,,,,,,,,,
,,,,RPL36A,,,,,,,,,,,,,
,,,,ANKRD36C,,,,,,,,,,,,,
,,,,IRF3,,,,,,,,,,,,,
,,,,DDX18,,,,,,,,,,,,,
,,,,MAF1,,,,,,,,,,,,,
,,,,NARF,,,,,,,,,,,,,
,,,,LRPAP1,,,,,,,,,,,,,
,,,,RAB1B,,,,,,,,,,,,,
,,,,RAB11B,,,,,,,,,,,,,
,,,,ATG4B,,,,,,,,,,,,,
,,,,NDUFB8,,,,,,,,,,,,,
,,,,CAMK4,,,,,,,,,,,,,
,,,,CCNH,,,,,,,,,,,,,
,,,,NRD1,,,,,,,,,,,,,
,,,,ARL8B,,,,,,,,,,,,,
,,,,DNAJA2,,,,,,,,,,,,,
,,,,ATP5B,,,,,,,,,,,,,
,,,,COMMD6,,,,,,,,,,,,,
,,,,POLR3GL,,,,,,,,,,,,,
,,,,CAST,,,,,,,,,,,,,
,,,,CRIP1,,,,,,,,,,,,,
,,,,AGPAT6,,,,,,,,,,,,,
,,,,TRIM13,,,,,,,,,,,,,
,,,,STAG2,,,,,,,,,,,,,
,,,,SNX6,,,,,,,,,,,,,
,,,,GPATCH8,,,,,,,,,,,,,
,,,,CABIN1,,,,,,,,,,,,,
,,,,RNF167,,,,,,,,,,,,,
,,,,CCNK,,,,,,,,,,,,,
,,,,THUMPD1,,,,,,,,,,,,,
,,,,BCL10,,,,,,,,,,,,,
,,,,PSMF1,,,,,,,,,,,,,
,,,,JAKMIP1,,,,,,,,,,,,,
,,,,PAPOLA,,,,,,,,,,,,,
,,,,NFE2L2,,,,,,,,,,,,,
,,,,SFPQ,,,,,,,,,,,,,
,,,,MOB4,,,,,,,,,,,,,
,,,,SRPR,,,,,,,,,,,,,
,,,,ACTR3,,,,,,,,,,,,,
,,,,RP11-345J4.5,,,,,,,,,,,,,
,,,,RAB7L1,,,,,,,,,,,,,
,,,,CAB39,,,,,,,,,,,,,
,,,,SSR2,,,,,,,,,,,,,
,,,,EIF3K,,,,,,,,,,,,,
,,,,DCP1A,,,,,,,,,,,,,
,,,,RNF7,,,,,,,,,,,,,
,,,,ARHGAP27,,,,,,,,,,,,,
,,,,M6PR,,,,,,,,,,,,,
,,,,HADHB,,,,,,,,,,,,,
,,,,ASCC3,,,,,,,,,,,,,
,,,,CCND3,,,,,,,,,,,,,
,,,,CLASP1,,,,,,,,,,,,,
,,,,ARCN1,,,,,,,,,,,,,
,,,,S100A11,,,,,,,,,,,,,
,,,,SAR1A,,,,,,,,,,,,,
,,,,LGALS9,,,,,,,,,,,,,
,,,,EIF3G,,,,,,,,,,,,,
,,,,GBP1,,,,,,,,,,,,,
,,,,GABARAPL2,,,,,,,,,,,,,
,,,,RTCA,,,,,,,,,,,,,
,,,,HNRNPU,,,,,,,,,,,,,
,,,,PPP6R1,,,,,,,,,,,,,
,,,,NCL,,,,,,,,,,,,,
,,,,PRR4,,,,,,,,,,,,,
,,,,FLNA,,,,,,,,,,,,,
,,,,FYTTD1,,,,,,,,,,,,,
,,,,RFX5,,,,,,,,,,,,,
,,,,SLC9A3R1,,,,,,,,,,,,,
,,,,GTF2I,,,,,,,,,,,,,
,,,,EWSR1,,,,,,,,,,,,,
,,,,ACADVL,,,,,,,,,,,,,
,,,,GRSF1,,,,,,,,,,,,,
,,,,GYPC,,,,,,,,,,,,,
,,,,GALNT2,,,,,,,,,,,,,
,,,,CHP1,,,,,,,,,,,,,
,,,,RGS3,,,,,,,,,,,,,
,,,,ATF6B,,,,,,,,,,,,,
,,,,VPS13B,,,,,,,,,,,,,
,,,,SYAP1,,,,,,,,,,,,,
,,,,GPI,,,,,,,,,,,,,
,,,,RAB6A,,,,,,,,,,,,,
,,,,IP6K2,,,,,,,,,,,,,
,,,,QRICH1,,,,,,,,,,,,,
,,,,COG4,,,,,,,,,,,,,
,,,,MYD88,,,,,,,,,,,,,
,,,,VAMP5,,,,,,,,,,,,,
,,,,ENO1,,,,,,,,,,,,,
,,,,C6orf48,,,,,,,,,,,,,
,,,,HMOX2,,,,,,,,,,,,,
,,,,TROVE2,,,,,,,,,,,,,
,,,,CACUL1,,,,,,,,,,,,,
,,,,SF1,,,,,,,,,,,,,
,,,,PAPD4,,,,,,,,,,,,,
,,,,SH2D1A,,,,,,,,,,,,,
,,,,TOP2B,,,,,,,,,,,,,
,,,,DNAJC3,,,,,,,,,,,,,
,,,,NONO,,,,,,,,,,,,,
,,,,ATP6AP2,,,,,,,,,,,,,
,,,,TOR1AIP2,,,,,,,,,,,,,
,,,,MRPS5,,,,,,,,,,,,,
,,,,ADD1,,,,,,,,,,,,,
,,,,EIF4H,,,,,,,,,,,,,
,,,,CREB1,,,,,,,,,,,,,
,,,,TAP2,,,,,,,,,,,,,
,,,,TOX4,,,,,,,,,,,,,
,,,,STAT5A,,,,,,,,,,,,,
,,,,VAPA,,,,,,,,,,,,,
,,,,ECH1,,,,,,,,,,,,,
,,,,GRB2,,,,,,,,,,,,,
,,,,COPE,,,,,,,,,,,,,
,,,,LATS1,,,,,,,,,,,,,
,,,,SOAT1,,,,,,,,,,,,,
,,,,PLIN2,,,,,,,,,,,,,
,,,,MT-ND6,,,,,,,,,,,,,
,,,,BST2,,,,,,,,,,,,,
,,,,COPB1,,,,,,,,,,,,,
,,,,EIF1B,,,,,,,,,,,,,
,,,,HIF1A,,,,,,,,,,,,,
,,,,MORF4L2,,,,,,,,,,,,,
,,,,ZC3H7A,,,,,,,,,,,,,
,,,,EIF2S3,,,,,,,,,,,,,
,,,,STAMBPL1,,,,,,,,,,,,,
,,,,UGP2,,,,,,,,,,,,,
,,,,TMEM165,,,,,,,,,,,,,
,,,,TRPM7,,,,,,,,,,,,,
,,,,MOV10,,,,,,,,,,,,,
,,,,SMARCC2,,,,,,,,,,,,,
,,,,REEP5,,,,,,,,,,,,,
,,,,CREBZF,,,,,,,,,,,,,
,,,,GLIPR2,,,,,,,,,,,,,
,,,,UQCR11,,,,,,,,,,,,,
,,,,PAFAH1B2,,,,,,,,,,,,,
,,,,AC138969.4,,,,,,,,,,,,,
,,,,PTBP3,,,,,,,,,,,,,
,,,,CAPN1,,,,,,,,,,,,,
,,,,SUPT5H,,,,,,,,,,,,,
,,,,DYNLT1,,,,,,,,,,,,,
,,,,PELI1,,,,,,,,,,,,,
,,,,PHTF1,,,,,,,,,,,,,
,,,,FBXW5,,,,,,,,,,,,,
,,,,USP22,,,,,,,,,,,,,
,,,,SLTM,,,,,,,,,,,,,
,,,,CCDC59,,,,,,,,,,,,,
,,,,DIAPH1,,,,,,,,,,,,,
,,,,TRIM69,,,,,,,,,,,,,
,,,,EDF1,,,,,,,,,,,,,
,,,,PAK2,,,,,,,,,,,,,
,,,,TSPO,,,,,,,,,,,,,
,,,,PDCD6IP,,,,,,,,,,,,,
,,,,PSMB10,,,,,,,,,,,,,
